FSCS Key,Library Name,ADDRESS,CITY,ZIP,Locale ,Service Area Population,Books and Other Print Material,E-Books,  Audio - Physical,Video - Physical
NE0104,GRETNA PUBLIC LIBRARY,736 SOUTH STREET,GRETNA,68028,Suburban,"9,071","21,407","35,645",620,"2,004"
NE0105,AULD-DOUDNA PUBLIC LIBRARY,155 WEST GRANT,GUIDE ROCK,68942,Rural,195,"5,621",0,0,26
NE0106,HARTINGTON PUBLIC LIBRARY,106 SOUTH BROADWAY,HARTINGTON,68739,Rural,"1,512","17,686","35,645",331,"1,121"
NE0107,HARVARD PUBLIC LIBRARY,309 NORTH CLAY AVENUE,HARVARD,68944,Rural,930,"9,174",0,243,240
NE0108,HASTINGS PUBLIC LIBRARY,314 N DENVER AV,HASTINGS,68901,Town,"30,970","62,296","35,966","3,140","7,096"
NE0109,CRAVATH MEMORIAL LIBRARY,243 NORTH MAIN,HAY SPRINGS,69347,Rural,578,"7,713",0,186,62
NE0110,HAYES CENTER PUBLIC LIBRARY,407 TROTH STREET,HAYES CENTER,69032,Rural,225,"7,588",0,3,98
NE0111,HEBRON SECREST LIBRARY,146 NORTH 4TH STREET,HEBRON,68370,Rural,"1,409","10,254","35,645",147,709
NE0112,HEMINGFORD PUBLIC LIBRARY,812 BOX BUTTE AVENUE,HEMINGFORD,69348,Rural,771,"9,104","35,645",79,521
NE0113,HILDRETH PUBLIC LIBRARY,248 COMMERICAL AVENUE,HILDRETH,68947,Rural,374,"6,644","35,645",0,842
NE0114,HOLDREGE AREA PUBLIC LIBRARY,604 EAST AVENUE,HOLDREGE,68949,Town,"8,988","33,485","35,715","1,151","4,643"
NE0116,HOWELLS PUBLIC LIBRARY,130 NORTH 3RD STREET,HOWELLS,68641,Rural,550,"8,425","35,645",322,866
NE0117,BRUUN MEMORIAL LIBRARY,730 3RD STREET,HUMBOLDT,68376,Rural,791,"12,097","35,645",563,710
NE0118,HUMPHREY PUBLIC LIBRARY,307 MAIN STREET,HUMPHREY,68642,Rural,844,"15,487","35,645",686,290
NE0119,GRANT COUNTY LIBRARY,105 E HARRISON ST.,HYANNIS,69350,Rural,576,"11,444","35,405",38,254
NE0120,LIED IMPERIAL PUBLIC LIBRARY,703 BROADWAY,IMPERIAL,69033,Rural,"1,993","29,767","35,645",185,"1,646"
NE0121,KEARNEY PUBLIC LIBRARY,2020 FIRST AVENUE,KEARNEY,68847,Town,"34,277","135,145","36,287","6,191","16,534"
NE0122,KIMBALL PUBLIC LIBRARY,208 SOUTH WALNUT,KIMBALL,69145,Rural,"2,206","24,689","35,645","1,028","1,381"
NE0123,LEIGH PUBLIC LIBRARY,153 MAIN STREET,LEIGH,68643,Rural,429,"6,508","35,645",0,410
NE0124,LEWELLEN PUBLIC LIBRARY,208 MAIN STREET,LEWELLEN,69147,Rural,171,"2,365",0,122,129
NE0125,LEXINGTON PUBLIC LIBRARY,907 NORTH WASHINGTON STREET,LEXINGTON,68850,Town,"10,725","41,694","35,830","3,522","2,147"
NE0126,LINCOLN CITY LIBRARIES,136 SO. 14TH STREET,LINCOLN,68508,City,"324,756","705,945","98,987","43,563","72,886"
NE0128,LITCHFIELD PUBLIC LIBRARY,102 WEST BUFFORD STREET,LITCHFIELD,68852,Rural,218,"3,891","101,997",50,340
NE0129,NANCY FAWCETT MEMORIAL LIBRARY,724 OBERFELDER STREET,LODGEPOLE,69149,Rural,315,"3,967",0,309,217
NE0130,LOUISVILLE PUBLIC LIBRARY,217 MAIN STREET,LOUISVILLE,68037,Rural,"1,361","13,185","35,645",345,"2,351"
NE0131,LOUP CITY LIBRARY,800 NORTH 8TH STREET,LOUP CITY,68853,Rural,"2,980","22,509","35,405",125,235
NE0132,LYMAN PUBLIC LIBRARY,313 JEFFERS STREET,LYMAN,69352,Rural,253,"7,486",0,81,588
NE0134,LYONS PUBLIC LIBRARY,305 MAIN STREET,LYONS,68038,Rural,816,"18,992","35,645",303,893
NE0135,MCCOOK PUBLIC LIBRARY,802 NORRIS AVENUE,MCCOOK,69001,Town,"7,326","20,771","35,645","2,189","2,041"
NE0138,SUNSHINE TOWNSHIP LIBRARY,417 MAIN STREET,MASON CITY,68855,Rural,290,"3,293",0,0,0
NE0139,MEAD PUBLIC LIBRARY,316 SOUTH VINE,MEAD,68041,Rural,628,"7,718","35,645",128,843
NE0140,MEADOW GROVE PUBLIC LIBRARY,205 MAIN STREET,MEADOW GROVE,68752,Rural,274,"7,117","35,645",0,"1,828"
NE0141,BRENIZER PUBLIC LIBRARY,430 WEST CENTER AVENUE,MERNA,68856,Rural,341,"19,340",0,105,56
NE0142,WEBERMEIER MEMORIAL LIBRARY,617 2ND STREET,MILFORD,68405,Rural,"2,206","10,651","35,645",57,901
NE0144,MINATARE PUBLIC LIBRARY,309 MAIN STREET,MINATARE,69356,Rural,709,"5,119",0,30,407
NE0145,JENSEN MEMORIAL LIBRARY,443 NORTH KEARNEY AVENUE,MINDEN,68959,Town,"3,101","14,338","35,645",355,"1,456"
NE0146,MITCHELL PUBLIC LIBRARY,1449 CENTER AVENUE,MITCHELL,69357,Rural,"1,524","10,894","35,683",57,10
NE0147,MORRILL PUBLIC LIBRARY,119 EAST WEBSTER STREET,MORRILL,69358,Rural,920,"13,197","35,645",218,"1,773"
NE0148,HOOKER COUNTY LIBRARY,102 NORTH CLEVELAND AVENUE,MULLEN,69152,Rural,686,"10,784","35,405",293,88
NE0149,MORTON-JAMES PUBLIC LIBRARY,923 FIRST CORSO,NEBRASKA CITY,68410,Town,"7,349","28,641","35,852","2,153","5,613"
NE0150,NELIGH PUBLIC LIBRARY,710 MAIN STREET,NELIGH,68756,Rural,"1,518","19,338","35,645",595,"1,351"
NE0151,NELSON PUBLIC LIBRARY,73 EAST 4TH ST,NELSON,68961,Rural,453,"9,044","35,645",128,347
NE0152,NEWMAN GROVE PUBLIC LIBRARY,615 HALE AVENUE,NEWMAN GROVE,68758,Rural,640,"16,734","35,645",131,219
NE0153,NIOBRARA PUBLIC LIBRARY,"25414 PARK AVENUE, SUITE 3",NIOBRARA,68760,Rural,363,"11,400",0,317,692
NE0155,NORFOLK PUBLIC LIBRARY,308 W PROSPECT AVENUE,NORFOLK,68701,Town,"25,928","88,934","36,559","5,772","5,072"
NE0156,NORTH BEND PUBLIC LIBRARY,110 E. 13TH ST.,NORTH BEND,68649,Rural,"1,256","9,934","35,645",295,844
NE0157,NORTH LOUP TOWNSHIP LIBRARY,112 SOUTH B STREET,NORTH LOUP,68859,Rural,256,"6,747",0,0,0
NE0158,NORTH PLATTE PUBLIC LIBRARY,120 WEST 4TH STREET,NORTH PLATTE,69101,Town,"33,685","72,881","37,628","3,628","5,569"
NE0159,LOIS JOHNSON MEMORIAL LIBRARY,406 5TH STREET,OAKDALE,68761,Rural,273,"7,016",0,0,164
NE0160,OAKLAND PUBLIC LIBRARY,110 EAST 3RD STREET,OAKLAND,68045,Rural,"1,368","16,985","35,645",93,"1,027"
NE0161,KATHLEEN LUTE PUBLIC LIBRARY,610 WEST A STREET,OGALLALA,69153,Town,"4,796","46,899","35,645","2,321","6,554"
NE0162,OMAHA PUBLIC LIBRARY,3020 S 84 STREET,OMAHA,68124,City,"567,638","580,614","79,294","32,383","54,227"
NE0163,O`NEILL PUBLIC LIBRARY,601 E. DOUGLAS ST.,O'NEILL,68763,Town,"3,551","49,130","35,645","4,743","3,766"
NE0164,ORCHARD PUBLIC LIBRARY,"407 EAST 4TH STREET, SUITE 200",ORCHARD,68764,Rural,354,"12,360","35,645",115,591
NE0165,ORD TOWNSHIP LIBRARY,1718 M STREET,ORD,68862,Rural,"2,476","18,885","35,405",151,"1,124"
NE0166,CORDELIA B PRESTON MEMORIAL LIBRARY,510 SOUTH ORLEANS AVENUE,ORLEANS,68966,Rural,335,"9,317","35,405",0,423
NE0167,OSCEOLA PUBLIC LIBRARY,131 NORTH MAIN,OSCEOLA,68651,Rural,854,"14,942","35,645",243,874
NE0168,OSHKOSH PUBLIC LIBRARY,307 WEST 1ST STREET,OSHKOSH,69154,Rural,790,"8,398","35,645",242,903
NE0169,OSMOND PUBLIC LIBRARY,412 NORTH STATE STREET,OSMOND,68765,Rural,805,"14,797","35,645",530,"1,367"
NE0170,OXFORD PUBLIC LIBRARY,411 OGDEN STREET,OXFORD,68967,Rural,713,"12,062","35,645",71,544
NE0171,PALISADE PUBLIC LIBRARY,124 NORTH MAIN STREET,PALISADE,69040,Rural,289,"5,709","35,645",26,490
NE0172,PALMYRA MEMORIAL LIBRARY,525 ILLINOIS PLACE,PALMYRA,68418,Rural,563,"6,886","35,645",0,465
NE0174,PAWNEE CITY PUBLIC LIBRARY,735 8TH STREET,PAWNEE CITY,68420,Rural,855,"15,890","35,645",353,"1,912"
NE0175,PAXTON PUBLIC LIBRARY,110 NORTH OAK STREET,PAXTON,69155,Rural,514,"9,816","35,645",149,345
NE0176,HOUSE MEMORIAL LIBRARY,220 THURSTON AVENUE,PENDER,68047,Rural,"1,048","17,543","35,830",204,244
NE0178,LIED PIERCE PUBLIC LIBRARY,207 WEST COURT,PIERCE,68767,Rural,"1,823","18,139","36,072",521,"1,202"
NE0179,PILGER PUBLIC LIBRARY,120 NORTH MAIN STREET,PILGER,68768,Rural,237,"6,982","35,645",34,708
NE0180,PLAINVIEW PUBLIC LIBRARY,209 N. PINE ST,PLAINVIEW,68769,Rural,"1,275","16,224","35,645","1,045",747
NE0181,PLATTSMOUTH PUBLIC LIBRARY,401 AVENUE A,PLATTSMOUTH,68048,Town,"6,642","29,836","35,845","3,017","8,690"
NE0182,POLK PUBLIC LIBRARY,180 NORTH MAIN,POLK,68654,Rural,339,"7,784","35,645",121,357
NE0183,PONCA CARNEGIE LIBRARY,200 WEST SECOND STREET,PONCA,68770,Rural,886,"10,435","35,645",269,704
NE0184,POTTER PUBLIC LIBRARY,333 CHESTNUT,POTTER,69156,Rural,341,"4,691",0,3,0
NE0187,LIED RANDOLPH PUBLIC LIBRARY,111 NORTH DOUGLAS,RANDOLPH,68771,Rural,884,"14,433","35,830",149,"1,798"
NE0188,RAVENNA PUBLIC LIBRARY,324 MILAN AVENUE,RAVENNA,68869,Rural,"1,390","13,950","35,645",401,"1,290"
NE0189,AULD PUBLIC LIBRARY,537 NORTH WEBSTER,RED CLOUD,68970,Rural,948,"10,243","35,645",246,"1,305"
NE0190,RISING CITY COMMUNITY LIBRARY,250 GARHAN AVENUE,RISING CITY,68658,Rural,506,"2,555","36,855",0,206
NE0192,RUSHVILLE PUBLIC LIBRARY,207 SPRAGUE STREET,RUSHVILLE,69360,Rural,799,"19,509","35,645",616,"1,309"
NE0194,SAINT EDWARD PUBLIC LIBRARY,302 BEAVER STREET,ST. EDWARD,68660,Rural,718,"15,913","35,645",418,"1,778"
NE0195,SAINT PAUL PUBLIC LIBRARY,1301 HOWARD AVENUE,ST. PAUL,68873,Rural,"2,429","45,477","35,645",616,"1,469"
NE0196,SARGENT TOWNSHIP LIBRARY,506 MAIN STREET,SARGENT,68874,Rural,609,"7,323","35,405",107,176
NE0197,SCHUYLER PUBLIC LIBRARY,108 E. 18TH STREET,SCHUYLER,68661,Town,"6,456","31,401","35,830","1,044","1,904"
NE0199,LIED SCOTTSBLUFF PUBLIC LIBRARY,1809 3RD AVENUE,SCOTTSBLUFF,69361,Town,"14,283","60,712","35,830","1,477","3,626"
NE0200,SCRIBNER PUBLIC LIBRARY,530 MAIN STREET,SCRIBNER,68057,Rural,815,"12,491","35,645",285,549
NE0201,SEWARD MEMORIAL LIBRARY,233 SOUTH 5TH STREET,SEWARD,68434,Town,"7,663","49,556","38,310","1,575","1,617"
NE0202,SHELTON PUBLIC LIBRARY,313 C STREET,SHELTON,68876,Rural,"1,043","10,607",0,173,578
NE0203,VIRGIL BIEGERT PUBLIC LIBRARY,214 NORTH MARKET STREET,SHICKLEY,68436,Rural,346,"17,458","35,645",268,650
NE0205,SIDNEY PUBLIC LIBRARY,1112 12TH AVENUE,SIDNEY,69162,Town,"9,511","25,941","35,645","2,879","1,327"
NE0206,SILVER CREEK TOWNSHIP LIBRARY,309 VINE STREET,SILVER CREEK,68663,Rural,533,"8,806",0,0,0
NE0207,SNYDER PUBLIC LIBRARY,203 ASH STREET,SNYDER,68664,Rural,244,"3,118",0,0,618
NE0208,SOUTH SIOUX CITY PUBLIC LIBRARY,2121 DAKOTA AVENUE,SOUTH SIOUX CITY,68776,Suburban,"13,706","39,730","35,645","1,341","2,782"
NE0210,SPENCER TOWNSHIP LIBRARY,110 WEST MAIN STREET,SPENCER,68777,Rural,547,"10,946",0,0,0
NE0211,SPRINGFIELD MEMORIAL LIBRARY,665 MAIN STREET,SPRINGFIELD,68059,Rural,"1,503","19,559","35,645",325,808
NE0212,STANTON PUBLIC LIBRARY,1009 JACKPINE,STANTON,68779,Rural,"1,490","15,061","35,645",9,"1,318"
NE0213,LOGAN COUNTY LIBRARY,317 MAIN STREET,STAPLETON,69163,Rural,675,"8,348","35,645",18,101
NE0216,STRATTON PUBLIC LIBRARY,411 BAILEY ST. SUITE 2,STRATTON,69043,Rural,311,"11,897",0,0,72
NE0217,STROMSBURG PUBLIC LIBRARY,320 CENTRAL STREET,STROMSBURG,68666,Rural,"1,144","9,335","35,647",210,598
NE0218,STUART TOWNSHIP LIBRARY,209 MAIN STREET,STUART,68780,Rural,490,"3,371",0,0,84
NE0220,MAXINE WHITE SUTHERLAND PUBLIC LIBRARY,900 2ND STREET,SUTHERLAND,69165,Rural,"1,257","11,892","35,645",0,"1,000"
NE0221,SUTTON MEMORIAL LIBRARY,201 SOUTH SAUNDERS,SUTTON,68979,Rural,"1,440","15,266","41,571",77,"1,364"
NE0222,SYRACUSE PUBLIC LIBRARY,480 5TH STREET,SYRACUSE,68446,Rural,"1,957","13,717","35,645","1,011","2,138"
NE0223,TABLE ROCK PUBLIC LIBRARY,511 LUZERNE STREET,TABLE ROCK,68447,Rural,235,"4,195","101,997",54,367
NE0225,TAYLOR PUBLIC LIBRARY,106 WILLIAMS STREET,TAYLOR,68879,Rural,599,"8,184",0,2,82
NE0226,TECUMSEH PUBLIC LIBRARY,170 BRANCH STREET,TECUMSEH,68450,Rural,"1,702","11,227","35,645",255,135
NE0227,LIED TEKAMAH PUBLIC LIBRARY,204 SOUTH 13TH STREET,TEKAMAH,68061,Rural,"1,722","21,550","35,645",438,720
NE0229,RAYMOND A. WHITWER TILDEN PUBLIC LIBRARY,202 SOUTH CENTER STREET,TILDEN,68781,Rural,983,"21,606","35,645",122,"2,557"
NE0231,TRENTON PUBLIC LIBRARY,406 MAIN STREET,TRENTON,69044,Rural,510,"8,322","35,645",0,525
NE0232,ULYSSES TOWNSHIP LIBRARY,410 C STREET,ULYSSES,68669,Rural,316,"7,022",0,0,0
NE0233,VALENTINE PUBLIC LIBRARY,324 NORTH MAIN STREET,VALENTINE,69201,Town,"5,464","24,503","35,658","1,060","1,619"
NE0234,VALLEY PUBLIC LIBRARY,232 N. SPRUCE ST.,VALLEY,68064,Rural,"3,699","8,266","35,645",106,478
NE0235,VALPARAISO PUBLIC LIBRARY,300 WEST 2ND,VALPARAISO,68065,Rural,601,"8,178","40,483",128,669
NE0236,VERDIGRE PUBLIC LIBRARY,101 EAST 3RD AVENUE,VERDIGRE,68783,Rural,538,"10,977","35,645",401,794
NE0238,WAHOO PUBLIC LIBRARY,637 NORTH MAPLE STREET,WAHOO,68066,Town,"4,940","25,978","45,633",110,"1,929"
NE0239,GARDNER PUBLIC LIBRARY,114 WEST THIRD STREET,WAKEFIELD,68784,Rural,"1,508","15,427","35,830",713,350
NE0240,WALTHILL PUBLIC LIBRARY,323 MAIN STREET,WALTHILL,68067,Rural,670,"5,380","35,645",36,311
NE0241,AGNES ROBINSON WATERLOO PUBLIC LIBRARY,23704 CEDAR DRIVE,WATERLOO,68069,Suburban,"1,774","21,355","35,645","1,101","3,780"
NE0242,WAUNETA PUBLIC LIBRARY,319 NORTH TECUMSEH,WAUNETA,69045,Rural,531,"9,947","36,492",190,295
NE0243,LIED LINCOLN TOWNSHIP LIBRARY,603 E. NORRIS ST.,WAUSA,68786,Rural,731,"13,089","35,405",459,"1,298"
NE0244,WAYNE PUBLIC LIBRARY,410 NORTH PEARL STREET,WAYNE,68787,Town,"6,133","25,023","35,751","1,621","3,585"
NE0245,WEEPING WATER PUBLIC LIBRARY,101 W ELDORA AVE SUITE 2,WEEPING WATER,68463,Rural,"1,044","14,189","35,645",572,712
NE0246,JOHN A STAHL LIBRARY,330 NORTH COLFAX,WEST POINT,68788,Town,"3,459","29,391","36,387","1,735","3,610"
NE0247,DVORACEK MEMORIAL LIBRARY,419 WEST THIRD STREET,WILBER,68465,Rural,"1,908","22,216","26,138",276,945
NE0251,LIED WINSIDE PUBLIC LIBRARY,417 MAIN STREET,WINSIDE,68790,Rural,375,"12,151","35,645",0,566
NE0252,WISNER PUBLIC LIBRARY,1015 AVENUE E,WISNER,68791,Rural,"1,233","9,920","35,645",258,220
NE0254,MALTMAN MEMORIAL PUBLIC LIBRARY,910 MAIN STREET,WOOD RIVER,68883,Rural,"1,155","8,948","35,645",0,0
NE0255,WYMORE PUBLIC LIBRARY,116 WEST F STREET,WYMORE,68466,Rural,"1,352","11,679","35,645",0,303
NE0256,KILGORE MEMORIAL LIBRARY,520 NEBRASKA AVENUE,YORK,68467,Town,"8,174","52,700","35,980","2,157","4,708"
NE0257,YUTAN PUBLIC LIBRARY,410 1ST ST.,YUTAN,68073,Rural,"1,410","9,468","35,645",164,859
NE0267,MADISON PUBLIC LIBRARY,208 WEST 3RD STREET,MADISON,68748,Rural,"2,188","15,555","35,645",69,917
NE0268,SHELBY COMMUNITY LIBRARY,648 N. WALNUT,SHELBY,68662,Rural,718,"8,281","35,645",323,"1,610"
NE0273,STRUCKMAN-BAATZ MEMORIAL LIBRARY,106 SOUTH WEST AVENUE,WESTERN,68464,Rural,224,"13,008","35,645",32,85
NE0274,INDIANOLA PUBLIC LIBRARY,122 NORTH 4TH STREET,INDIANOLA,69034,Rural,528,"5,364","35,645",13,100
NE0275,EWING TOWNSHIP LIBRARY,202 EAST NEBRASKA,EWING,68735,Rural,373,"2,367",0,0,0
NE0276,PAPILLION PUBLIC LIBRARY,222 NORTH JEFFERSON,PAPILLION,68046,Suburban,"23,794","62,156","36,146","1,217","5,516"
NE0277,SUPERIOR PUBLIC LIBRARY,449 NORTH KANSAS STREET,SUPERIOR,68978,Rural,"1,803","18,949","35,645","1,003",963
NE0278,HRUSKA MEMORIAL PUBLIC LIBRARY,399 NORTH 5TH STREET,DAVID CITY,68632,Town,"8,427","23,381","35,645",152,"1,266"
NE0279,DWIGHT COMMUNITY LIBRARY,120 N 2ND STREET,DWIGHT,68635,Rural,228,"7,930",0,58,86
NE0281,MILLIGAN PUBLIC LIBRARY,507 MAIN STREET,MILLIGAN,68406,Rural,241,"3,275",0,25,682
NE0282,HOOPER PUBLIC LIBRARY,128 NORTH MAIN,HOOPER,68031,Rural,787,"13,380","35,645",0,264
NE9006,LAUREL COMMUNITY LEARNING CENTER,502 WAKEFIELD ST.,LAUREL,68745,Rural,968,"18,329","35,645",272,251
NE9007,ALLIANCE PUBLIC LIBRARY,1750 SWEETWATER AVENUE,ALLIANCE,69301,Town,"8,037","35,980","35,988",44,"1,556"
NE9008,LA VISTA PUBLIC LIBRARY,9110 GILES ROAD,LA VISTA,68128,Suburban,"16,379","44,213","35,877","3,047","3,826"
NE9009,BARIGHT PUBLIC LIBRARY,5555 SOUTH 77TH STREET,RALSTON,68127,Suburban,"8,509","21,953","47,585","1,092","3,394"
NE9012,BOB & WAUNETA BURKLEY LIBRARY & RESOURCE CENTER,208 EAST FILLMORE,DEWITT,68341,Rural,516,"7,974","35,645",0,380
NE9013,GIBBON PUBLIC LIBRARY,116 LABARRE STREET,GIBBON,68840,Rural,"1,900","13,898","35,645",44,"1,172"
NE9016,BIG SPRINGS PUBLIC LIBRARY,400 PINE STREET,BIG SPRINGS,69122,Rural,408,"13,920",0,0,0
NE9020,DALTON PUBLIC LIBRARY,306 MAIN STREET,DALTON,69131,Rural,288,"1,222",0,60,80
NE9022,DUNDY COUNTY LIBRARY,102 6TH AV EAST,BENKELMAN,69021,Rural,"1,590","12,569","35,405",242,"2,249"
NE9023,FAITH MEMORIAL LIBRARY,122 NORTH GARRISON AVENUE,WALLACE,69169,Rural,307,"12,160",0,345,166
NE9024,FINCH MEMORIAL LIBRARY,205 NORTH WALNUT,ARNOLD,69120,Rural,587,"11,466",0,173,880
NE9026,JOHN G SMITH MEMORIAL LIBRARY,517 RIDGE ST,DAWSON,68337,Rural,144,"5,020",0,0,123
NE9027,KEYA PAHA COUNTY LIBRARY,118 S. MAIN STREET,SPRINGVIEW,68778,Rural,787,"15,245",0,3,24
NE9034,PETERSBURG PUBLIC LIBRARY,103 SOUTH SECOND STREET,PETERSBURG,68652,Rural,329,"5,052",0,0,0
NE9035,PLYMOUTH PUBLIC LIBRARY,103 NORTH JEFFERSON AVENUE,PLYMOUTH,68424,Rural,359,"6,843","35,645",30,120
NE9038,SCOTIA PUBLIC LIBRARY & HERITAGE CENTER,110 S. MAIN,SCOTIA,68875,Rural,300,"8,018","35,645",33,0
NE9039,SIOUX COUNTY PUBLIC LIBRARY,182 WEST 3RD,HARRISON,69346,Rural,"1,127","9,890","35,405",352,679
NE9040,SPALDING PUBLIC LIBRARY,159 WEST SAINT JOSEPH STREET,SPALDING,68665,Rural,429,"9,222","35,645",218,184
NE9041,SPRINGBANK TOWNSHIP LIBRARY,100 EAST 2ND STREET,ALLEN,68710,Rural,343,"6,122","101,997",79,535
NE9042,STELLA COMMUNITY LIBRARY,222 N. MAIN ST.,STELLA,68442,Rural,146,"2,606",0,0,0
NE9043,STERLING PUBLIC LIBRARY,150 BROADWAY STREET,STERLING,68443,Rural,481,"10,200",0,186,748
NE9046,THOMAS COUNTY LIBRARY,501 MAIN STREET,THEDFORD,69166,Rural,671,"16,714","35,405",0,0
NE9054,JACKSON COMMUNITY LIBRARY,223 N. JOHN ST.,JACKSON,68743,Rural,200,"12,852",0,9,0
NE9056,UNADILLA COMMUNITY LIBRARY,770 G STREET,UNADILLA,68454,Rural,298,"11,183",0,65,40
NH0003,TUCKER FREE LIBRARY,31 WESTERN AVENUE,HENNIKER,3242,Rural,"4,544","16,178","47,800",248,893
NH0004,HILL PUBLIC LIBRARY,30 CRESCENT STREET,HILL,3243,Rural,"1,028","13,000","47,800",0,0
NH0005,FULLER PUBLIC LIBRARY,29 SCHOOL STREET,HILLSBORO,3244,Town,"5,960","27,549","47,800",324,"1,878"
NH0006,HINSDALE PUBLIC LIBRARY,122 BRATTLEBORO ROAD,HINSDALE,3451,Rural,"3,949","20,901",0,805,"1,873"
NH0007,HOLDERNESS LIBRARY,866 US ROUTE 3,HOLDERNESS,3245,Rural,"2,030","10,252","47,800",483,"1,090"
NH0008,HOLLIS SOCIAL LIBRARY,2 MONUMENT SQUARE,HOLLIS,3049,Rural,"8,624","30,472","47,800","1,561","6,168"
NH0009,HOOKSETT PUBLIC LIBRARY,31 MOUNT SAINT MARY'S WAY,HOOKSETT,3106,Suburban,"15,084","39,940","47,800","3,963","5,793"
NH0010,HOPKINTON TOWN LIBRARY,61 HOUSTON DRIVE,CONTOOCOOK,3229,Rural,"5,992","33,813","49,867","1,668","2,765"
NH0011,GEORGE H. AND ELLA M. RODGERS MEMORIAL LIBRARY,194 DERRY ROAD,HUDSON,3051,Suburban,"25,910","39,159","57,301","2,622","4,656"
NH0012,KIMBALL LIBRARY,5 ACADEMY AVENUE,ATKINSON,3811,Suburban,"7,327","29,386","54,479","1,594","5,930"
NH0013,JACKSON PUBLIC LIBRARY,52 MAIN STREET,JACKSON,3846,Rural,"1,043","10,700","47,800",741,"1,158"
NH0014,JAFFREY PUBLIC LIBRARY,38 MAIN STREET,JAFFREY,3452,Town,"5,396","30,725","47,800","1,006","2,463"
NH0015,"MARC A. HURZELER, M.D. LIBRARY",178 MEADOWS ROAD,JEFFERSON,3583,Rural,"1,057","9,602","47,800",455,"1,112"
NH0016,KEENE PUBLIC LIBRARY,60 WINTER STREET,KEENE,3431,Town,"22,535","105,489","48,255","4,378","11,062"
NH0017,KENSINGTON SOCIAL & PUBLIC LIBRARY,126 AMESBURY ROAD,KENSINGTON,3833,Rural,"2,120","14,096","48,014",873,"2,044"
NH0018,KINGSTON COMMUNITY LIBRARY,2 LIBRARY LANE,KINGSTON,3848,Rural,"6,377","18,802","48,035",956,"2,843"
NH0019,LACONIA PUBLIC LIBRARY,695 MAIN STREET,LACONIA,3246,Town,"17,103","54,143","49,605","1,789","7,348"
NH0020,WILLIAM D. WEEKS MEMORIAL LIBRARY,128 MAIN STREET,LANCASTER,3584,Rural,"3,262","66,260","47,800","1,587","2,935"
NH0021,LEBANON PUBLIC LIBRARY,9 EAST PARK STREET,LEBANON,3766,Town,"15,108","46,608","47,809","2,078","3,998"
NH0022,LEE PUBLIC LIBRARY,9 MAST ROAD,LEE,3861,Rural,"4,567","21,075","48,262","1,194","2,050"
NH0023,GRIFFIN FREE PUBLIC LIBRARY,22 HOOKSETT ROAD,AUBURN,3032,Rural,"6,085","15,035","47,800",259,"1,058"
NH0024,MINER MEMORIAL LIBRARY,3 2ND NEW HAMPSHIRE TURNPIKE,LEMPSTER,3605,Rural,"1,145","6,215","47,800",289,628
NH0025,LINCOLN PUBLIC LIBRARY,22 CHURCH STREET,LINCOLN,3251,Rural,"1,657","16,655","47,800",250,875
NH0026,LISBON PUBLIC LIBRARY,45 SCHOOL STREET,LISBON,3585,Rural,"1,654","11,289","47,800",42,61
NH0027,AARON CUTLER MEMORIAL LIBRARY,269 CHARLES BANCROFT HIGHWAY,LITCHFIELD,3052,Rural,"8,585","13,071","48,176",760,"1,573"
NH0028,LITTLETON PUBLIC LIBRARY,92 MAIN STREET,LITTLETON,3561,Town,"6,063","35,886","48,039","1,587","1,714"
NH0029,LEACH LIBRARY,276 MAMMOTH ROAD,LONDONDERRY,3053,Suburban,"26,793","77,335","814,883","8,962","13,685"
NH0030,MAXFIELD PUBLIC LIBRARY,8 ROUTE 129,LOUDON,3307,Rural,"5,688","23,931","47,800",278,"2,905"
NH0031,CONVERSE FREE LIBRARY,38 UNION STREET,LYME,3768,Rural,"1,742","32,604","47,800","1,449","2,946"
NH0032,J.A. TARBELL LIBRARY,136 FOREST ROAD,LYNDEBOROUGH,3082,Rural,"1,752","14,257","47,800",595,"1,241"
NH0033,MADISON LIBRARY,1895 VILLAGE ROAD,MADISON,3849,Rural,"2,630","11,913","47,800",639,"1,089"
NH0034,OSCAR FOSS MEMORIAL LIBRARY,111 SOUTH BARNSTEAD ROAD,CENTER BARNSTEAD,3225,Rural,"4,976","12,807","47,800",274,707
NH0035,MANCHESTER CITY LIBRARY,405 PINE STREET,MANCHESTER,3104,City,"116,161","121,231","47,800","8,009","6,277"
NH0036,FROST FREE LIBRARY,28 JAFFREY ROAD,MARLBOROUGH,3455,Town,"2,106","11,235","47,800",474,"1,563"
NH0037,MARLOW TOWN LIBRARY,12 CHURCH STREET,MARLOW,3456,Rural,753,"8,916","47,800",40,173
NH0038,MASON PUBLIC LIBRARY,16 DARLING HILL ROAD,MASON,3048,Rural,"1,459","11,998","47,800",50,121
NH0039,MEREDITH PUBLIC LIBRARY,91 MAIN STREET,MEREDITH,3253,Rural,"6,725","30,681","48,181","2,351","4,940"
NH0040,MERRIMACK PUBLIC LIBRARY,470 DANIEL WEBSTER HIGHWAY,MERRIMACK,3054,Suburban,"28,565","54,459","47,800","1,641","5,124"
NH0041,MILAN PUBLIC LIBRARY,20 BRIDGE STREET,MILAN,3588,Rural,"1,363","6,070","47,800",0,0
